FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1DateStart,Season1DateEnd,Season1Time 1,Season1Time 2,Season1Time 3,Season1Time 4,Season1Time 5,Season1Time 6,Season1Time 7,Season1Time 8,Season2DateStart,Season2DateEnd,Season2Time 1,Season2Time 2,Season2Time 3,Season2Time 4,Season2Time 5,Season2Time 6,Season2Time 7,Season2Time 8,Season3DateStart,Season3DateEnd,Season3Time 1,Season3Time 2,Season3Time 3,Season4DateStart,Season4DateEnd,Season4Time 1,Season4Time 2,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1019509,Westcliffe Farm and Maker's Market,http://www.westcliffefarmersmarket.com,www.facebook.com/WestcliffeFarmersMarket,,,,"315 Main Street, Jess Price Park",Westcliffe,Custer,Colorado,81252,2019-12-06T00:00:00Z,2021-01-09T00:00:00Z,Wed: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-105.466411,38.136152,,Y,N,N,N,N,-,Y,N,Y,N,N,N,N,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,2019-06-05T09:28:39Z
1021367,Westerly Land Trust Farmers Market,http://www.westerlylandtrust.org,@westerlypawcatuckfarmersmarket,,,,61-85 Main Street,Westerly,Washington,Rhode Island,02891,2022-05-06T00:00:00Z,2022-05-06T00:00:00Z,Thu: 10:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.831720,41.375089,,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,2022-12-02T01:53:38Z
1019364,Western Greenbrier Farmers Market,,https://www.facebook.com/RainelleRupertQuinwood/,,,,Main and 11th st,Rainelle,Greenbrier,West Virginia,25962,,,Fri: 4:30 PM-6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.760056,37.972743,,Y,N,N,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2021-04-01T02:51:19Z
1019444,Westerville Saturday Farmers Market,http://www.UptownWestervilleInc.com,Westerville Saturday Farmers Market,,,Instagram: Westerville Farmers Market,21 South State Street,Westerville,Franklin,Ohio,43081,2021-11-05T00:00:00Z,2020-01-10T00:00:00Z,Sun: 9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.913324,40.123435,,Y,N,Y,N,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,2021-04-01T11:47:24Z
1021274,Westfield Farmers Market,http://www.westfieldfarmersmarket.org,Westfieldfarmersmarket,,,,36 Court St,Westfield,Hampden,Massachusetts,01085,2021-03-06T00:00:00Z,2021-03-06T00:00:00Z,Thu: 12:00 PM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.751662,42.119742,,Y,Y,N,Y,Y,-,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,2021-12-01T10:19:48Z
1019797,Westgate Farmers Market,http://www.westgatefarmersmarket.com,https://www.facebook.com/WestgateFarmersMarket/,,,https://www.instagram.com/westgatefarmersmarket/,2925 W. Broad Street,Columbus,Franklin,Ohio,43204,2022-03-05T00:00:00Z,2022-03-05T00:00:00Z,Sat: 9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.078781,39.954491,,Y,Y,Y,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,2023-01-01T07:51:33Z
1021246,Westland Farmers & Artisan Market,http://www.westlandfarmersmarket.com/,https://www.facebook.com/WestlandFarmersMarket,,,https://www.instagram.com/westlandfarmersmarket,1901 N. Carlson,Westland,Wayne,Michigan,48185,2021-09-05T00:00:00Z,2020-08-10T00:00:00Z,Thu: 3:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.380778,42.319173,,Y,Y,N,Y,Y,-,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2022-06-11T01:06:33Z
1002816,Westminster Farmers' Market,http://www.westminstermafarmersmarket.com/,https://www.facebook.com/pages/Westminster-Farmers-Market/133750303302808?ref=hl,,https://www.youtube.com/watch?v=vJdhQocOYCg,,21-33 Academy St. (Town Common),Westminster,Worcester,Massachusetts,01473,2018-04-05T00:00:00Z,2020-02-10T00:00:00Z,Fri: 3:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.906161,42.541635,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,N,2020-03-07T07:54:29Z
1020070,Westport Rd Baptist Farmers Market,,https://www.facebook.com/westportrdbaptistfarmersmarket,,,,9705 Westport Road,Louisville,Jefferson,Kentucky,40241,2020-02-05T00:00:00Z,2022-07-10T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.571695,38.288727,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,2021-05-08T11:27:09Z
1001661,Westside Community Market,http://www.westsidecommunitymarket.org,https://www.facebook.com/WestsideCommunityMarket,https://twitter.com/WCM_Market,,Instagram: westside_community_market,750 University Row,Madison,Dane,Wisconsin,53705,2022-05-04T00:00:00Z,2022-05-04T00:00:00Z,Sat: 7:00 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.470061,43.076159,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,2023-05-01T12:33:57Z
1021217,Westside Community Market,http://www.westsidecommunitymarket.org,www.facebook.com/WestsideCommunityMarket,https://twitter.com/WCM_Market,,Instagram: @westside_community_market,750 University Row,Madison,Dane,Wisconsin,53705,2021-06-04T00:00:00Z,2020-07-11T00:00:00Z,Sat: 7:00 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.470022,43.076385,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,2021-05-09T01:56:59Z
1004515,Westside Farmers Market,http://www.nwlansing.org,https://www.facebook.com/nwlansing,https://twitter.com/https://twitter.com/NWIlansing,,,510 W. Ottawa St.,Lansing,Ingham,Michigan,48933,2018-12-07T00:00:00Z,,Thu: 11:00 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.559858,42.734770,,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,2020-02-07T10:09:52Z
1005280,Westside Santa Cruz Farmers' Market,http://www.santacruzfarmersmarket.org,www.facebook.com/santacruzfarmersmarket/,,,www.instagram.com/santacruzfarmersmkts/,Corner of Western Drive and Mission St.,Santa Cruz,Santa Cruz,California,95060,2018-01-01T00:00:00Z,2020-07-12T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-122.057,36.9598,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,2018-01-08T02:17:51Z
1020020,Westwood Village Farmers Market,http://www.farmermark.com/westwood,https://www.facebook.com/farmermarkwv,,,@farmermarkwv,1030 Broxton St,Los Angeles,Los Angeles,California,90024,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,Thu: 12:00 AM-5:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.446530,34.061784,,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,N,2021-10-01T12:38:25Z
1021258,Weymouth Farmers Market,https://www.weymouth.ma.us/farmers-market,https://www.facebook.com/weyfarmersmarketprograms,,,https://www.instagram.com/weymouthfarmersmarket/,1 Wildcat Way,Weymouth,Norfolk,Massachusetts,02190,2020-07-06T00:00:00Z,2020-04-10T00:00:00Z,Sun: 10:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.941897,42.181987,,Y,N,N,N,Y,-,Y,N,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2021-04-01T09:25:07Z
1020010,White House Farmers Market,,https://www.facebook.com/WHFarmersMarket/,,,,105 College Street,White House,Sumner,Tennessee,37188,2021-08-05T00:00:00Z,2020-12-08T00:00:00Z,Wed: 3:30 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.653004,36.467683,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,2020-03-08T09:58:14Z
1021488,White Mountains Market,http://www.whitemountainsmarket.com,https://www.facebook.com/AZWhiteMountainsMarket,,,,1501 W White Mountain Blvd,Pinetop-Lakeside,Navajo,Arizona,85929,2023-05-05T00:00:00Z,2023-05-05T00:00:00Z,Sat: 9:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.970749,34.146798,,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,Y,N,N,Y,2023-03-05T03:44:58Z
1019955,White St. Saturday Market,,https://www.facebook.com/SaturdayFarmersMarket,,,,26 White St.,Eureka Springs,Carroll,Arkansas,72632,2020-02-05T00:00:00Z,2022-07-10T00:00:00Z,Sat: 8:30 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.741728,36.404902,,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2020-10-07T09:11:47Z
1019392,Whitehaven Kulliye Farmers Market,https://whitehavenkulliye.org/the-suq/,,,,,3379 Millbranch Road,Memphis,Shelby,Tennessee,38116,2020-07-04T00:00:00Z,2020-05-11T00:00:00Z,Fri: 10:00 AM-4:00 PM,Sat: 10:00 AM-4:00 PM,Sun: 10:00 AM-4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,-90.008281,35.055288,,Y,N,N,N,Y,-,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,2020-05-02T10:22:17Z
1020157,Whitley County Farmers Market,https://whitley.ca.uky.edu/FarmersMarket?fbclid=IwAR2QSgyjtKtnyLgqukENwHG2MaAa48SJY_RLeZqGPX-i9cqVHBrR2qmSo9c,WCfarmersmarket,,,Instagram: Whitleycountyfarmersmarket,NIBROC Park,Corbin,Whitley,Kentucky,40771,2022-04-04T00:00:00Z,2022-05-09T00:00:00Z,Tue: 5:00 PM-8:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.096509,36.947000,,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,2021-09-08T10:21:39Z
1020156,Whitley County Farmers Market (WCFM),https://whitley.ca.uky.edu/FarmersMarket?fbclid=IwAR2QSgyjtKtnyLgqukENwHG2MaAa48SJY_RLeZqGPX-i9cqVHBrR2qmSo9c,WCfarmersmarket,,,Instagram: whitleycountyfarmersmarket,Billwoods Park,Williamsburg,Whitley,Kentucky,40769,2022-04-04T00:00:00Z,2022-06-09T00:00:00Z,Thu: 5:00 PM-8:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.159267,36.741975,,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2021-09-08T10:12:21Z
1019221,Whittier Farmers Market,http://whittierfarmersmarket.com,@whittierfarmersmarket,,,,2608 Blaisdell Ave S,Minneapolis,Hennepin,Minnesota,55408,2020-06-06T00:00:00Z,2020-05-09T00:00:00Z,Sat: 8:30 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.280032,44.955321,,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,2018-07-08T12:26:16Z
1021495,WIC Clinic Callaghan Farmers' Market,,,,,,4412 Callaghan Rd,San Antonio,Bexar,Texas,78228,2021-01-03T00:00:00Z,2021-01-03T00:00:00Z,Thu: 10:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-98.525142,29.472403,,Y,N,Y,Y,Y,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2021-01-06T11:00:05Z
1021497,WIC Clinic Naco-Perrin Farmers' Market,,,,,,4020 Naco Perrin,San Antonio,Bexar,Texas,78217,2021-01-03T00:00:00Z,2021-01-03T00:00:00Z,Mon: 10:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-98.525142,29.472403,,Y,N,Y,Y,Y,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2021-01-06T11:04:55Z
1021498,WIC Clinic Pecan Valley Farmers' Market,,,,,,802 Pecan Valley,San Antonio,Bexar,Texas,78220,2021-01-03T00:00:00Z,2021-01-03T00:00:00Z,Mon: 10:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-98.525142,29.472403,,Y,N,Y,Y,Y,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2021-01-06T11:07:14Z
1021496,WIC Clinic Salinas Farmers' Market,,,,,,630 S General McMullen,San Antonio,Bexar,Texas,78237,2021-01-03T00:00:00Z,2021-01-03T00:00:00Z,Thu: 10:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-98.525142,29.472403,,Y,N,Y,Y,Y,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2021-01-06T11:02:20Z
1019878,Wilber Farmers Market,,,,,,,Dorchester,Saline,Nebraska,,2020-01-06T00:00:00Z,2022-06-09T00:00:00Z,Tue: 4:00 AM-6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.114886,40.64738,,Y,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2022-03-05T01:06:28Z
1019069,Wild West Farmers Market,http://WTGPA.org,WTGPA,,,,8116 19th St,Lubbock,Lubbock,Texas,79407,2020-04-04T00:00:00Z,2020-03-10T00:00:00Z,Sat: 9:00 AM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-101.996150,33.578343,,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,2019-12-04T04:53:52Z
1018274,Wilkes County Farmers' Market,http://www.downtownnorthwilkesboro.com,https://www.facebook.com/wilkescountyfarmersmarket/,,,,842 CBD Loop,North Wilkesboro,Wilkes,North Carolina,28659,2020-01-04T00:00:00Z,2021-05-10T00:00:00Z,Tue: 3:30 PM-5:30 PM,Sat: 7:30 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,-81.145200,36.159075,,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2020-03-08T11:24:55Z
1019652,Wilkinsburg Thursday Open Market,http://wilkinsburgchamber.com,,,,,225 Penn Avenue,Wilkinsburg,Allegheny,Pennsylvania,15221,2020-01-06T00:00:00Z,2020-02-11T00:00:00Z,Thu: 3:00 PM-6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.890864,40.445948,,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,2021-07-07T02:01:58Z
1021428,Williamsburg Farmers Market,http://www.williamsburgfarmersmarket.com,www.facebook.com/williamsburgFM,,,,401 W. Francis Street,Williamsburg,Williamsburg,Virginia,23185,2021-03-04T00:00:00Z,2021-03-04T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.706717,37.269293,,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,2023-01-03T11:25:33Z
1019337,Williamson Farmers Market,http://www.healthyinthehills.com,https://www.facebook.com/WilliamsonFarmersMarket/,,,,54 3rd. Ave. W.,Williamson,Mingo,West Virginia,25661,2021-05-06T00:00:00Z,2021-05-06T00:00:00Z,Sat: 9:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.277984,37.674029,,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,2023-03-01T08:47:15Z
1020187,Willow Glen Farmers' Market,https://uvfm.org/willow-glen-saturday,https://www.facebook.com/UrbanVillageOnFB,,,https://www.instagram.com/urbanvillage/,1425 Lincoln Avenue,San Jose,Santa Clara,California,95125,2020-04-01T00:00:00Z,2022-02-12T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-121.819306,37.296867,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,2021-12-08T03:19:19Z
1019433,Winchester Farmers Market,http://winchesterfarmersmarket.org,winchfarmmkt,https://twitter.com/winchfarmmkt,,instagram.com/winchesterfmkt,Larawy Rd,Winchester,Middlesex,Massachusetts,01890,2019-08-06T00:00:00Z,2021-02-10T00:00:00Z,Sat: 9:30 AM-1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.137946,42.452024,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,2020-07-03T12:50:14Z
1019369,Winchester Farmers Market,https://winchesterinfarmersmarket.blogspot.com/,WinchesterMainStreet,,,,Meridian & Washington St.,Winchester,Randolph,Indiana,47394,,,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.977051,40.1721,,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,2019-01-02T12:39:25Z
1011274,Winchester Road Farmers Market,http://www.tvwomeninag.com,@winchesterrdfarmersmarket,,,,1262 Winchester Rd,Huntsville,Madison,Alabama,35811,2020-04-05T00:00:00Z,2020-02-11T00:00:00Z,Thu: 4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.5264710,34.8010920,,Y,Y,N,Y,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2019-09-01T06:39:29Z
1021231,Windmill Park Farmers Market in Cornville,,https://www.facebook.com/WindmillParkFarmersMarket,,,,9950 E CORNVILLE RD,CORNV,Yavapai,Arizona,86325,2022-04-09T00:00:00Z,2022-04-12T00:00:00Z,Mon: 2:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-111.908597,34.739119,,Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,2022-03-09T07:44:54Z
1019229,Winnsboro Farmers' Market,http://winnsborofarmersmarket.com,Winnsboro Farmers' Market,,,,Market Street,Winnsboro,Wood,Texas,75494,2018-07-04T00:00:00Z,2020-03-10T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.289646,32.957692,,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,Y,2018-09-08T01:14:16Z
1019848,Winter Farmers Market by Grow Oak Ridge,https://growoakridge.org/markets,https://www.facebook.com/GrowOakRidge/,https://twitter.com/https://twitter.com/ORWinterMarket,https://www.youtube.com/channel/UChY4t88TFXQ2HoE4JMk0ekQ,https://instagram.com/growoakridge,323 Vermont Avenue,Oak Ridge,Anderson,Tennessee,37830,,,Sat: 9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.251024,36.017239,,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,2021-04-01T02:46:53Z
1019653,Winter Farmers Market presented by Bellin Health,https://downtowngreenbay.com/explore/downtown-events/winter-farmers-market,facebook.com/downtowngreenbay,https://twitter.com/twitter.com/downtowngb,,,333 Main Street,"Green Bay, WI",Brown,Wisconsin,54301,2020-02-12T00:00:00Z,2021-10-02T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.011250,44.517943,,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,2019-01-08T11:57:05Z
1019449,Winter Makers Market,http://www.wyfftp.org/wintermarket,www.facebook.com/foodforthoughtmarkets,,,www.instagram.com/foodforthoughtmarkets,420 W. 1st St.,Casper,Natrona,Wyoming,82601,2019-05-01T00:00:00Z,2021-01-05T00:00:00Z,Sat: 9:00 AM-3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-106.329524,42.850412,,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,2019-01-04T01:11:40Z
1018925,Winters Farmers Market at The Crossing at Hollar Mill,,,,,,883 Highland Avenue SE,Hickory,Catawba,North Carolina,28602,2017-01-11T00:00:00Z,2019-06-04T00:00:00Z,Wed: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.3258422,35.7353920,,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,2018-05-02T05:19:20Z
1019463,Wisconsin Rapids Downtown Farmers Market,,https://www.facebook.com/WRDowntownFM/,,,,100-198 1st Avenue South,Wisconsin Rapids,Wood,Wisconsin,54495,2019-06-06T00:00:00Z,2021-02-10T00:00:00Z,Thu: 8:00 AM-2:00 PM,Sat: 8:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,-89.82674,44.392924,,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,2019-10-04T11:51:18Z
1008231,Wise Farmers' Market,http://www.townofwise.net,https://www.facebook.com/WiseSpecialEvents,,,,309 E. Main Street,Wise,Wise,Virginia,24293,2019-02-06T00:00:00Z,2018-04-10T00:00:00Z,Thu: 5:00 AM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.5782570,36.9768742,,Y,Y,N,Y,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2020-03-07T03:41:13Z
1019845,WNC Farmers Market,https://www.ncagr.gov/markets/facilities/markets/asheville/,https://www.facebook.com/WncFarmersMarket/,,,Instagram  wncfarmersmarket,"570 Brevard Road, Asheville, NC  28806",Asheville,Buncombe,North Carolina,28806,2020-01-01T00:00:00Z,,Mon: 8:00 AM-5:00 PM,Tue: 8:00 AM-5:00 PM,Wed: 8:00 AM-5:00 PM,Thu: 8:00 AM-5:00 PM,Fri: 8:00 AM-5:00 PM,Sat: 8:00 AM-5:00 PM,Sun: 8:00 AM-5:00 PM,,,,,,,,,,,,,,,,,,,,,-82.598648,35.555133,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2021-10-04T09:13:10Z
1020158,Wolfe County Farmers Market,,,,,,640 S KY 15,Campton,Wolfe,Kentucky,41301,2020-12-04T00:00:00Z,2022-07-10T00:00:00Z,Tue: 10:00 AM-5:00 PM,Fri: 10:00 AM-5:00 PM,Sat: 10:00 AM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,-83.542778,37.727015,,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2021-09-08T10:42:52Z
1009027,Wolfeboro Area Farmers Market,http://www.wolfeboroareafarmersmarket.com,https://www.facebook.com/wolfeboroareafarmersmarket,,,Instagram.com/wolfeboroareafarmersmarket,233 South Main St,Wolfeboro,Carroll,New Hampshire,03894,2016-09-05T00:00:00Z,2021-03-10T00:00:00Z,Thu: 12:30 PM-4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.202747,43.580593,,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,2020-11-09T12:14:43Z
